user_id,product_id,action,timestamp
U127,P035,click,2024-02-21 02:18:00
U127,P062,click,2024-02-24 23:26:00
U127,P080,view,2024-03-12 04:59:00
U127,P054,add_to_cart,2024-03-16 19:05:00
U128,P055,click,2024-01-09 07:48:00
U128,P073,view,2024-01-14 01:33:00
U128,P019,view,2024-01-15 19:15:00
U128,P003,click,2024-01-22 22:47:00
U128,P025,view,2024-01-27 23:47:00
U128,P075,add_to_cart,2024-02-01 07:38:00
U128,P065,view,2024-02-17 02:19:00
U128,P025,click,2024-02-19 20:49:00
U128,P055,view,2024-02-19 22:19:00
U128,P042,view,2024-02-20 20:14:00
U128,P046,view,2024-02-21 12:25:00
U128,P040,add_to_cart,2024-02-25 18:11:00
U128,P084,view,2024-03-02 14:03:00
U128,P021,view,2024-03-03 04:22:00
U128,P094,view,2024-03-08 21:57:00
U128,P062,click,2024-03-10 20:15:00
U128,P009,view,2024-03-10 22:52:00
U128,P044,click,2024-03-31 16:30:00
U129,P013,view,2024-01-04 22:10:00
U129,P087,view,2024-01-21 00:09:00
U129,P038,view,2024-01-30 23:42:00
U129,P037,view,2024-02-07 01:09:00
U129,P082,click,2024-02-24 13:30:00
U129,P028,view,2024-03-10 04:18:00
U129,P091,click,2024-03-14 05:50:00
U129,P008,click,2024-03-27 22:00:00
U130,P027,view,2024-01-06 04:26:00
U130,P095,view,2024-01-13 22:30:00
U130,P087,click,2024-01-20 07:59:00
U130,P033,view,2024-01-21 03:26:00
U130,P067,view,2024-01-22 16:29:00
U130,P089,view,2024-01-29 05:17:00
U130,P039,click,2024-02-04 04:35:00
U130,P002,view,2024-02-20 05:31:00
U130,P046,view,2024-02-23 05:44:00
U130,P088,add_to_cart,2024-03-01 18:07:00
U130,P089,click,2024-03-07 16:49:00
U130,P076,view,2024-03-08 09:24:00
U130,P020,click,2024-03-13 07:49:00
U130,P100,click,2024-03-14 23:12:00
U130,P095,click,2024-03-31 23:02:00
U131,P015,view,2024-01-01 03:42:00
U131,P049,view,2024-01-14 10:51:00
U131,P057,view,2024-02-01 06:54:00
U131,P003,view,2024-02-02 00:55:00
U131,P063,add_to_cart,2024-02-03 02:54:00
U131,P068,click,2024-02-19 16:40:00
U131,P022,click,2024-02-20 19:48:00
U131,P069,click,2024-02-24 16:04:00
U131,P028,view,2024-03-04 09:34:00
U131,P084,click,2024-03-10 10:13:00
U131,P008,click,2024-03-11 18:54:00
U132,P080,view,2024-01-10 23:00:00
U132,P025,click,2024-01-11 13:48:00
U132,P037,click,2024-02-12 11:59:00
U132,P090,click,2024-02-17 20:00:00
U132,P040,view,2024-03-31 22:59:00
U133,P035,view,2024-01-22 18:41:00
U133,P069,click,2024-02-01 12:48:00
U133,P026,view,2024-02-08 10:22:00
U133,P016,view,2024-02-12 05:25:00
U133,P084,view,2024-02-13 04:06:00
U133,P037,view,2024-03-08 22:08:00
U133,P079,click,2024-03-08 22:47:00
U133,P016,view,2024-03-24 17:03:00
U134,P029,add_to_cart,2024-01-04 21:38:00
U134,P034,add_to_cart,2024-01-11 15:53:00
U134,P025,view,2024-01-17 09:51:00
U134,P069,view,2024-01-25 15:01:00
U134,P034,click,2024-02-03 20:30:00
U134,P007,view,2024-02-05 03:05:00
U134,P045,click,2024-02-16 19:20:00
U134,P019,view,2024-03-01 00:35:00
U134,P073,view,2024-03-14 07:42:00
U134,P093,view,2024-03-28 06:41:00
U135,P026,view,2024-01-01 23:02:00
U135,P059,click,2024-01-07 03:49:00
U135,P004,click,2024-01-12 12:54:00
U135,P007,view,2024-01-18 07:38:00
U135,P028,view,2024-02-08 17:27:00
U135,P006,view,2024-02-21 18:55:00
U135,P013,view,2024-02-29 03:01:00
U135,P032,view,2024-03-16 11:06:00
U135,P034,view,2024-03-17 03:44:00
U135,P089,click,2024-03-21 11:11:00
U135,P086,click,2024-03-21 11:45:00
U136,P037,view,2024-01-02 18:52:00
U136,P068,view,2024-01-06 18:56:00
U136,P075,view,2024-01-10 23:32:00
U136,P056,view,2024-01-12 15:47:00
U136,P038,click,2024-01-14 08:25:00
U136,P088,view,2024-01-20 02:08:00
U136,P067,click,2024-01-21 01:52:00
U136,P091,click,2024-01-26 09:37:00
U136,P062,view,2024-02-05 17:19:00
U136,P089,click,2024-02-07 09:52:00
U136,P068,add_to_cart,2024-02-07 18:55:00
U136,P085,click,2024-02-17 12:28:00
U136,P086,click,2024-02-17 17:10:00
U136,P085,view,2024-02-18 12:10:00
U136,P013,view,2024-02-18 22:02:00
U136,P068,add_to_cart,2024-02-20 13:26:00
U136,P100,view,2024-03-01 10:09:00
U136,P042,view,2024-03-08 03:41:00
U136,P020,view,2024-03-12 16:22:00
U136,P089,click,2024-03-19 11:07:00
U136,P014,view,2024-03-31 17:46:00
U137,P027,view,2024-01-09 16:48:00
U137,P045,add_to_cart,2024-01-14 06:44:00
U137,P071,add_to_cart,2024-01-19 10:40:00
U137,P045,view,2024-02-10 15:58:00
U137,P004,click,2024-02-19 18:35:00
U137,P013,view,2024-03-08 07:07:00
U137,P023,view,2024-03-08 12:15:00
U137,P042,click,2024-03-21 19:37:00
U137,P088,click,2024-03-24 05:17:00
U137,P009,click,2024-03-29 23:41:00
U137,P078,view,2024-03-30 16:42:00
U138,P065,click,2024-01-19 11:20:00
U138,P028,view,2024-01-25 17:53:00
U138,P010,view,2024-02-10 22:27:00
U138,P054,click,2024-02-13 00:56:00
U138,P078,click,2024-02-25 08:11:00
U138,P057,add_to_cart,2024-02-27 15:52:00
U138,P047,view,2024-02-29 13:31:00
U138,P014,view,2024-03-01 12:44:00
U138,P045,view,2024-03-05 17:29:00
U138,P006,click,2024-03-12 00:37:00
U139,P024,click,2024-01-08 18:55:00
U139,P023,view,2024-01-15 19:07:00
U139,P039,click,2024-01-19 18:22:00
U139,P068,view,2024-01-30 14:25:00
U139,P019,view,2024-02-10 03:09:00
U139,P011,click,2024-02-10 11:22:00
U139,P083,click,2024-02-11 14:48:00
U139,P034,click,2024-02-18 09:42:00
U139,P004,view,2024-02-24 05:15:00
U139,P079,view,2024-03-11 17:11:00
U139,P054,view,2024-03-16 00:34:00
U139,P084,view,2024-03-20 00:44:00
U139,P003,view,2024-03-21 11:28:00
U139,P022,view,2024-03-22 05:14:00
U139,P069,view,2024-03-27 21:20:00
U140,P029,view,2024-01-09 19:36:00
U140,P079,view,2024-01-13 06:58:00
U140,P066,view,2024-01-19 19:06:00
U140,P041,view,2024-02-17 20:23:00
U140,P067,view,2024-02-18 23:37:00
U140,P047,view,2024-02-24 15:58:00
U140,P099,view,2024-02-28 03:18:00
U140,P058,view,2024-02-28 21:52:00
U140,P047,view,2024-03-13 11:37:00
U140,P027,view,2024-03-17 20:36:00
U141,P068,view,2024-01-09 15:13:00
U141,P077,add_to_cart,2024-01-15 09:21:00
U141,P016,view,2024-01-16 13:01:00
U141,P044,view,2024-01-19 20:19:00
U141,P092,add_to_cart,2024-02-03 12:08:00
U141,P088,click,2024-02-06 09:47:00
U141,P032,view,2024-02-06 14:33:00
U141,P004,add_to_cart,2024-02-21 23:34:00
U141,P078,view,2024-02-24 23:20:00
U141,P068,click,2024-02-29 10:58:00
U141,P070,view,2024-03-02 18:41:00
U141,P079,click,2024-03-22 15:25:00
U141,P070,click,2024-03-24 06:54:00
U142,P006,click,2024-01-01 18:16:00
U142,P099,view,2024-01-02 08:06:00
U142,P059,view,2024-01-02 13:09:00
U142,P088,click,2024-01-04 08:12:00
U142,P030,view,2024-01-16 07:16:00
U142,P036,click,2024-01-17 09:37:00
U142,P024,view,2024-01-17 18:59:00
U142,P062,view,2024-01-31 21:17:00
U142,P046,view,2024-02-07 20:05:00
U142,P016,click,2024-02-11 21:51:00
U142,P042,click,2024-03-11 17:45:00
U142,P007,click,2024-03-17 23:22:00
U142,P043,view,2024-03-22 12:42:00
U142,P094,view,2024-03-22 13:45:00
U142,P027,click,2024-03-25 02:52:00
U142,P036,view,2024-03-30 09:37:00
U143,P012,view,2024-01-14 13:39:00
U143,P027,view,2024-01-16 15:52:00
U143,P094,click,2024-01-30 18:09:00
U143,P070,view,2024-02-02 20:20:00
U144,P063,add_to_cart,2024-01-05 09:26:00
U144,P064,add_to_cart,2024-01-13 00:27:00
U144,P072,click,2024-01-13 02:16:00
U144,P050,click,2024-01-18 06:15:00
U144,P020,click,2024-01-30 23:08:00
U144,P097,view,2024-02-07 16:15:00
U144,P099,click,2024-02-08 03:27:00
U144,P016,view,2024-02-21 03:36:00
U144,P076,click,2024-02-22 04:56:00
U144,P050,add_to_cart,2024-03-01 14:20:00
U144,P089,add_to_cart,2024-03-05 03:50:00
U144,P087,view,2024-03-12 18:20:00
U144,P078,click,2024-03-22 12:51:00
U144,P015,view,2024-03-29 19:50:00
U145,P040,click,2024-01-02 01:29:00
U145,P050,click,2024-01-09 15:19:00
U145,P006,view,2024-01-10 19:06:00
U145,P006,view,2024-01-23 15:42:00
U145,P023,click,2024-01-27 06:09:00
U145,P051,click,2024-02-03 09:24:00
U145,P090,view,2024-02-06 04:33:00
U145,P084,view,2024-02-12 08:42:00
U145,P066,click,2024-02-15 07:19:00
U145,P059,view,2024-02-23 19:40:00
U145,P089,click,2024-03-11 22:50:00
U146,P032,click,2024-01-06 07:08:00
U146,P060,view,2024-01-06 11:54:00
U146,P068,view,2024-01-09 18:28:00
U146,P023,view,2024-01-17 05:49:00
U146,P017,view,2024-02-04 22:46:00
U146,P030,view,2024-02-06 22:13:00
U146,P061,view,2024-02-11 19:40:00
U146,P086,view,2024-02-29 23:08:00
U146,P066,view,2024-03-16 19:13:00
U146,P004,view,2024-03-21 18:34:00
U146,P088,click,2024-03-27 11:31:00
U147,P053,view,2024-01-17 13:51:00
U147,P080,click,2024-02-13 12:06:00
U147,P094,view,2024-02-25 11:03:00
U147,P086,click,2024-03-07 23:39:00
U147,P094,view,2024-03-17 21:04:00
U148,P080,click,2024-01-11 03:21:00
U148,P060,view,2024-02-01 02:50:00
U148,P080,add_to_cart,2024-02-03 22:10:00
U148,P085,view,2024-02-21 21:01:00
U148,P016,add_to_cart,2024-02-22 08:52:00
U148,P003,click,2024-03-07 04:29:00
U148,P068,view,2024-03-14 11:31:00
U149,P030,view,2024-01-16 02:19:00
U149,P013,view,2024-01-29 05:37:00
U149,P006,click,2024-01-30 16:23:00
U149,P001,view,2024-02-02 06:30:00
U149,P029,add_to_cart,2024-02-07 21:28:00
U149,P050,click,2024-02-14 05:31:00
U149,P032,click,2024-02-14 16:02:00
U149,P066,view,2024-02-17 02:48:00
U149,P056,view,2024-02-24 18:11:00
U149,P039,view,2024-02-27 14:05:00
U149,P099,view,2024-02-29 11:15:00
U149,P073,view,2024-03-02 04:51:00
U149,P083,click,2024-03-12 20:06:00
U149,P096,view,2024-03-29 09:37:00
U150,P011,view,2024-01-13 07:05:00
U150,P030,view,2024-02-14 04:27:00
U150,P048,add_to_cart,2024-02-22 10:08:00
U150,P026,click,2024-02-25 07:41:00
U150,P042,click,2024-03-02 11:16:00
U150,P049,view,2024-03-08 10:45:00
U151,P011,view,2024-01-04 17:13:00
U151,P039,view,2024-01-04 19:09:00
U151,P070,view,2024-02-22 06:26:00
U151,P053,view,2024-03-10 10:58:00
U152,P075,view,2024-02-07 07:52:00
U152,P044,view,2024-02-17 14:12:00
U152,P049,view,2024-02-19 10:53:00
U152,P053,view,2024-02-28 08:56:00
U152,P027,click,2024-03-02 23:29:00
U152,P080,view,2024-03-10 04:30:00
U152,P004,view,2024-03-18 23:30:00
U152,P074,click,2024-03-20 20:07:00
U153,P072,view,2024-01-14 16:33:00
U153,P031,view,2024-01-21 07:43:00
U153,P085,view,2024-01-22 19:49:00
U153,P071,click,2024-02-06 05:33:00
U153,P081,click,2024-02-07 06:07:00
U153,P089,view,2024-02-08 06:47:00
U153,P053,view,2024-02-23 20:00:00
U153,P001,view,2024-02-26 01:31:00
U153,P081,view,2024-03-03 07:40:00
U153,P046,view,2024-03-21 18:28:00
U153,P012,click,2024-03-25 19:00:00
U154,P071,view,2024-01-16 12:41:00
U154,P037,view,2024-01-17 02:57:00
U154,P045,view,2024-03-24 12:05:00
U154,P085,add_to_cart,2024-03-31 13:50:00
U155,P073,view,2024-01-10 15:04:00
U155,P084,click,2024-01-11 06:55:00
U155,P040,view,2024-01-18 09:44:00
U155,P085,view,2024-01-29 12:22:00
U155,P091,view,2024-02-11 13:18:00
U155,P040,view,2024-02-12 09:15:00
U155,P047,view,2024-02-25 17:59:00
U155,P060,view,2024-03-18 06:36:00
U155,P006,view,2024-03-26 02:41:00
U156,P082,click,2024-01-03 10:38:00
U156,P011,view,2024-01-05 08:31:00
U156,P046,click,2024-01-05 14:55:00
U156,P009,view,2024-01-21 01:11:00
U156,P014,view,2024-01-22 14:58:00
U156,P092,click,2024-01-29 10:04:00
U156,P025,click,2024-02-29 01:45:00
U156,P021,view,2024-03-19 17:02:00
U156,P082,view,2024-03-20 07:58:00
U156,P042,view,2024-03-27 13:25:00
U156,P020,add_to_cart,2024-03-28 04:23:00
U157,P062,add_to_cart,2024-01-06 11:55:00
U157,P039,click,2024-01-21 08:12:00
U157,P069,view,2024-02-04 22:46:00
U157,P068,add_to_cart,2024-02-19 09:30:00
U157,P087,view,2024-02-27 19:37:00
U157,P011,add_to_cart,2024-03-06 19:12:00
U157,P080,view,2024-03-07 07:08:00
U157,P072,view,2024-03-11 13:39:00
U157,P061,view,2024-03-27 19:51:00
U158,P005,add_to_cart,2024-01-13 12:27:00
U158,P096,click,2024-01-24 23:40:00
U158,P084,view,2024-02-01 21:13:00
U158,P094,view,2024-02-03 19:53:00
U158,P013,view,2024-02-12 04:06:00
U158,P071,view,2024-02-14 09:53:00
U158,P027,view,2024-02-21 13:02:00
U158,P044,click,2024-02-26 08:53:00
U158,P086,view,2024-02-28 04:50:00
U158,P045,view,2024-03-17 15:13:00
U158,P059,view,2024-03-22 07:13:00
U159,P092,add_to_cart,2024-01-04 14:31:00
U159,P041,click,2024-02-17 06:34:00
U159,P037,view,2024-02-21 14:44:00
U159,P013,view,2024-02-27 12:47:00
U159,P087,click,2024-03-18 19:05:00
U159,P092,view,2024-03-19 23:07:00
U159,P042,click,2024-03-27 02:01:00
U160,P095,view,2024-01-08 11:03:00
U160,P069,view,2024-01-10 03:22:00
U160,P037,view,2024-01-24 01:10:00
U160,P029,view,2024-02-08 10:49:00
U160,P058,view,2024-02-15 03:44:00
U160,P081,view,2024-02-20 22:21:00
U160,P073,view,2024-03-01 04:33:00
U160,P007,view,2024-03-03 18:11:00
U160,P015,click,2024-03-28 19:01:00
U161,P089,click,2024-01-15 12:34:00
U161,P024,view,2024-01-24 07:38:00
U161,P024,view,2024-01-25 12:16:00
U161,P067,click,2024-02-06 14:42:00
U161,P024,add_to_cart,2024-03-23 18:38:00
U162,P041,add_to_cart,2024-02-04 21:18:00
U162,P029,view,2024-02-07 04:54:00
U162,P076,view,2024-02-27 22:39:00
U162,P034,view,2024-03-01 22:04:00
U162,P026,view,2024-03-03 13:37:00
U162,P063,view,2024-03-10 12:55:00
U162,P024,view,2024-03-16 03:05:00
U162,P020,add_to_cart,2024-03-23 15:07:00
U162,P024,view,2024-03-26 18:20:00
U163,P086,click,2024-01-02 01:58:00
U163,P084,click,2024-01-14 17:46:00
U163,P079,view,2024-01-18 22:01:00
U163,P089,view,2024-01-21 06:47:00
U163,P030,view,2024-02-18 16:10:00
U163,P081,view,2024-03-27 17:04:00
U164,P100,click,2024-01-11 08:01:00
U164,P005,view,2024-02-03 12:28:00
U164,P090,click,2024-02-11 20:38:00
U164,P078,click,2024-02-17 14:48:00
U164,P006,click,2024-02-23 06:18:00
U164,P035,click,2024-03-02 00:35:00
U164,P017,view,2024-03-22 01:22:00
U164,P029,view,2024-03-30 17:27:00
U165,P079,add_to_cart,2024-01-07 00:38:00
U165,P021,view,2024-01-17 12:23:00
U165,P065,view,2024-02-23 03:51:00
U165,P031,click,2024-03-02 08:11:00
U165,P063,view,2024-03-04 20:41:00
U165,P070,view,2024-03-18 09:40:00
U165,P061,view,2024-03-28 17:27:00
U166,P093,add_to_cart,2024-01-13 15:21:00
U166,P010,view,2024-01-19 08:40:00
U166,P083,view,2024-01-21 03:44:00
U166,P017,view,2024-01-26 09:39:00
U166,P065,click,2024-02-12 10:45:00
U166,P034,click,2024-03-16 17:28:00
U166,P038,view,2024-03-20 09:30:00
U166,P072,click,2024-03-27 11:41:00
U167,P043,view,2024-01-17 03:23:00
U167,P047,view,2024-02-01 16:58:00
U167,P022,click,2024-02-12 00:48:00
U167,P054,view,2024-02-15 23:10:00
U167,P061,click,2024-03-01 08:19:00
U167,P042,view,2024-03-07 03:27:00
U167,P010,view,2024-03-17 05:27:00
U167,P073,add_to_cart,2024-03-21 03:40:00
U168,P010,click,2024-01-07 02:28:00
U168,P012,view,2024-01-17 18:48:00
U168,P001,view,2024-01-20 06:00:00
U168,P028,click,2024-01-28 00:00:00
U168,P047,view,2024-02-11 01:31:00
U168,P057,view,2024-02-14 10:02:00
U168,P037,click,2024-02-19 04:15:00
U168,P020,add_to_cart,2024-02-19 20:01:00
U168,P003,view,2024-02-24 11:00:00
U168,P083,view,2024-02-24 14:15:00
U168,P025,click,2024-02-25 06:21:00
U168,P001,view,2024-02-27 06:08:00
U168,P088,view,2024-02-28 19:17:00
U168,P063,view,2024-03-02 12:33:00
U168,P016,view,2024-03-23 03:27:00
U169,P070,view,2024-01-09 15:50:00
U169,P065,view,2024-01-12 17:23:00
U169,P041,view,2024-01-16 11:00:00
U169,P039,view,2024-02-18 02:22:00
U169,P053,click,2024-02-20 19:31:00
U169,P020,add_to_cart,2024-02-23 21:31:00
U169,P089,view,2024-03-01 10:59:00
U169,P046,view,2024-03-03 06:23:00
U170,P009,view,2024-01-10 16:29:00
U170,P045,add_to_cart,2024-01-10 17:40:00
U170,P017,view,2024-01-27 20:42:00
U170,P094,view,2024-01-29 13:28:00
U170,P070,view,2024-01-30 15:37:00
U170,P075,view,2024-02-13 18:52:00
U170,P070,view,2024-02-24 07:34:00
U170,P056,add_to_cart,2024-03-01 15:22:00
U170,P088,click,2024-03-15 22:08:00
U170,P085,add_to_cart,2024-03-19 12:30:00
U171,P001,view,2024-01-01 07:50:00
U171,P080,view,2024-01-15 10:15:00
U171,P037,view,2024-01-16 01:46:00
U171,P084,view,2024-01-22 14:27:00
U171,P097,view,2024-01-22 20:56:00
U171,P018,click,2024-02-07 21:12:00
U171,P079,view,2024-02-08 23:53:00
U171,P027,view,2024-02-10 08:52:00
U171,P066,view,2024-02-10 09:21:00
U171,P010,click,2024-02-28 20:06:00
U171,P029,click,2024-03-12 23:59:00
U171,P053,view,2024-03-26 23:33:00
U172,P052,view,2024-01-06 13:11:00
U172,P005,view,2024-01-07 12:29:00
U172,P093,view,2024-01-12 23:13:00
U172,P020,click,2024-02-01 07:51:00
U172,P043,click,2024-02-04 14:44:00
U172,P018,click,2024-02-11 12:04:00
U172,P023,click,2024-02-21 14:36:00
U172,P047,view,2024-02-22 22:04:00
U172,P060,view,2024-03-03 05:50:00
U172,P073,click,2024-03-17 03:38:00
U172,P028,add_to_cart,2024-03-26 01:10:00
U173,P035,view,2024-01-07 12:57:00
U173,P031,view,2024-01-12 10:02:00
U173,P057,click,2024-01-24 02:36:00
U173,P023,view,2024-02-02 21:51:00
U173,P087,click,2024-02-11 17:22:00
U173,P035,view,2024-02-19 01:40:00
U173,P029,click,2024-02-29 05:27:00
U173,P028,click,2024-03-02 19:02:00
U173,P026,view,2024-03-09 11:19:00
U173,P096,click,2024-03-14 17:28:00
U173,P091,add_to_cart,2024-03-18 02:36:00
U173,P074,view,2024-03-19 10:42:00
U173,P089,view,2024-03-25 05:32:00
U173,P083,click,2024-03-29 05:15:00
U174,P011,view,2024-01-02 16:15:00
U174,P080,view,2024-01-11 07:35:00
U174,P021,view,2024-01-14 09:49:00
U174,P077,click,2024-01-19 02:22:00
U174,P097,view,2024-02-10 10:46:00
U174,P022,view,2024-02-13 21:02:00
U174,P034,view,2024-02-24 02:12:00
U174,P092,add_to_cart,2024-03-09 08:56:00
U174,P021,view,2024-03-09 23:10:00
U174,P001,view,2024-03-11 10:36:00
U174,P019,view,2024-03-25 16:00:00
U175,P035,view,2024-01-01 07:40:00
U175,P090,view,2024-01-02 18:53:00
U175,P063,click,2024-01-09 23:27:00
U175,P035,click,2024-01-11 23:39:00
U175,P079,view,2024-01-18 02:55:00
U175,P029,click,2024-01-22 00:18:00
U175,P063,click,2024-01-22 13:11:00
U175,P031,click,2024-01-31 13:43:00
U175,P069,add_to_cart,2024-02-18 09:22:00
U175,P066,add_to_cart,2024-02-22 22:25:00
U175,P072,view,2024-02-28 19:35:00
U175,P082,add_to_cart,2024-02-29 09:25:00
U175,P011,view,2024-03-02 12:52:00
U175,P058,view,2024-03-08 06:30:00
U175,P028,add_to_cart,2024-03-08 17:15:00
U175,P084,view,2024-03-12 06:18:00
U175,P082,click,2024-03-15 05:37:00
U176,P094,click,2024-01-05 04:30:00
U176,P071,view,2024-01-21 06:34:00
U176,P060,add_to_cart,2024-01-22 15:29:00
U176,P017,add_to_cart,2024-01-31 01:00:00
U176,P053,view,2024-02-10 00:33:00
U176,P004,view,2024-02-10 19:49:00
U176,P048,view,2024-02-10 22:16:00
U177,P083,view,2024-01-01 18:03:00
U177,P057,click,2024-01-07 13:43:00
U177,P070,view,2024-01-15 13:07:00
U177,P028,view,2024-02-09 11:43:00
U177,P075,view,2024-03-07 05:49:00
U177,P027,view,2024-03-16 04:42:00
U178,P041,view,2024-01-09 02:35:00
U178,P022,click,2024-01-16 22:13:00
U178,P093,view,2024-01-25 21:24:00
U178,P068,click,2024-02-05 00:07:00
U178,P020,add_to_cart,2024-03-08 22:02:00
U178,P066,view,2024-03-12 22:23:00
U179,P007,view,2024-01-08 03:31:00
U179,P050,view,2024-01-21 13:18:00
U179,P002,view,2024-01-23 13:47:00
U179,P018,view,2024-01-25 13:02:00
U179,P094,click,2024-02-04 18:54:00
U179,P087,click,2024-02-16 19:00:00
U179,P039,view,2024-03-23 16:26:00
U179,P067,view,2024-03-27 18:29:00
U179,P096,view,2024-03-28 17:16:00
U180,P015,view,2024-01-04 18:59:00
U180,P071,click,2024-01-05 05:52:00
U180,P082,view,2024-01-06 02:43:00
U180,P055,view,2024-01-08 22:05:00
U180,P026,view,2024-01-19 02:53:00
U180,P024,view,2024-01-22 12:09:00
U180,P071,click,2024-01-29 11:37:00
U180,P026,view,2024-03-06 03:45:00
U181,P042,view,2024-01-05 03:23:00
U181,P098,click,2024-02-12 22:40:00
U181,P062,click,2024-02-26 14:32:00
U181,P019,add_to_cart,2024-03-22 16:32:00
U181,P039,view,2024-03-25 19:56:00
U182,P070,click,2024-01-04 17:31:00
U182,P075,view,2024-01-13 10:58:00
U182,P025,click,2024-01-24 03:32:00
U182,P035,view,2024-02-16 19:35:00
U182,P088,view,2024-02-19 20:03:00
U182,P094,click,2024-02-26 17:19:00
U182,P056,view,2024-02-29 21:58:00
U182,P002,click,2024-03-21 15:31:00
U183,P014,view,2024-01-07 12:24:00
U183,P063,view,2024-01-08 02:35:00
U183,P089,click,2024-01-22 04:03:00
U183,P078,view,2024-01-23 19:28:00
U183,P082,click,2024-01-30 12:53:00
U183,P054,click,2024-03-08 07:51:00
U183,P056,view,2024-03-18 11:02:00
U184,P007,view,2024-01-04 18:27:00
U184,P075,click,2024-01-19 19:03:00
U184,P046,click,2024-01-20 08:07:00
U184,P069,add_to_cart,2024-01-22 07:44:00
U184,P069,view,2024-01-25 21:14:00
U184,P024,view,2024-02-01 11:22:00
U184,P094,click,2024-02-19 03:38:00
U184,P063,click,2024-02-21 06:10:00
U184,P002,add_to_cart,2024-03-23 19:53:00
U184,P083,click,2024-03-25 22:24:00
U185,P064,view,2024-01-06 16:24:00
U185,P046,view,2024-01-12 10:05:00
U185,P004,add_to_cart,2024-01-12 22:36:00
U185,P081,view,2024-01-17 16:25:00
U185,P037,click,2024-01-26 18:46:00
U185,P072,view,2024-02-04 11:22:00
U185,P047,view,2024-02-09 09:14:00
U185,P008,view,2024-02-10 08:00:00
U185,P029,view,2024-02-13 09:27:00
U185,P099,add_to_cart,2024-02-19 20:59:00
U185,P087,view,2024-02-22 07:35:00
U185,P080,view,2024-03-04 10:15:00
U185,P024,view,2024-03-10 16:27:00
U185,P010,view,2024-03-26 04:20:00
U185,P081,view,2024-03-28 07:33:00
U185,P018,view,2024-03-29 04:43:00
U186,P084,add_to_cart,2024-01-01 02:43:00
U186,P017,view,2024-01-16 14:36:00
U186,P083,view,2024-01-23 12:43:00
U186,P080,view,2024-02-10 05:39:00
U186,P053,view,2024-03-12 10:38:00
U186,P004,view,2024-03-27 12:04:00
U186,P055,view,2024-03-30 10:28:00
U187,P073,view,2024-02-09 23:33:00
U187,P007,view,2024-02-11 21:23:00
U187,P090,click,2024-02-15 04:44:00
U187,P079,click,2024-02-18 22:53:00
U187,P043,click,2024-03-02 09:01:00
U187,P062,click,2024-03-04 17:24:00
U187,P051,click,2024-03-11 16:20:00
U187,P046,view,2024-03-25 07:16:00
U188,P005,click,2024-01-03 23:53:00
U188,P054,click,2024-01-04 07:26:00
U188,P027,view,2024-01-06 22:56:00
U188,P095,add_to_cart,2024-01-17 18:48:00
U188,P087,view,2024-01-18 11:19:00
U188,P024,view,2024-01-18 13:34:00
U188,P020,view,2024-01-20 00:54:00
U188,P016,view,2024-01-21 03:46:00
U188,P039,view,2024-01-25 18:00:00
U188,P007,click,2024-01-28 18:32:00
U188,P064,click,2024-02-01 15:33:00
U188,P072,add_to_cart,2024-02-25 00:20:00
U188,P073,view,2024-02-27 09:45:00
U188,P009,view,2024-03-02 17:59:00
U188,P061,click,2024-03-08 16:19:00
U189,P043,click,2024-01-06 14:12:00
U189,P065,add_to_cart,2024-01-14 12:18:00
U189,P042,view,2024-02-01 19:34:00
U189,P056,click,2024-02-20 18:59:00
U189,P076,view,2024-02-21 04:40:00
U189,P006,view,2024-03-17 03:32:00
U190,P034,click,2024-01-03 03:31:00
U190,P079,add_to_cart,2024-01-11 03:16:00
U190,P046,view,2024-01-21 00:54:00
U190,P079,view,2024-01-21 14:12:00
U190,P020,add_to_cart,2024-01-24 00:40:00
U190,P071,view,2024-02-15 07:29:00
U190,P016,view,2024-02-22 12:25:00
U190,P005,add_to_cart,2024-02-24 22:46:00
U190,P065,click,2024-02-27 06:29:00
U190,P064,view,2024-03-06 06:59:00
U190,P012,view,2024-03-06 08:27:00
U190,P020,click,2024-03-07 15:42:00
U190,P091,click,2024-03-20 04:01:00
U190,P050,view,2024-03-23 05:28:00
U190,P073,view,2024-03-29 02:32:00
U190,P043,click,2024-03-30 03:09:00
U190,P083,add_to_cart,2024-03-31 07:24:00
U191,P098,click,2024-01-01 03:20:00
U191,P023,click,2024-01-01 16:25:00
U191,P057,click,2024-01-03 07:51:00
U191,P030,view,2024-01-14 13:45:00
U191,P082,view,2024-01-15 04:06:00
U191,P084,view,2024-01-17 13:57:00
U191,P096,view,2024-01-20 08:19:00
U191,P006,view,2024-02-07 21:07:00
U191,P010,view,2024-02-10 20:30:00
U191,P071,view,2024-02-12 16:34:00
U191,P086,click,2024-02-17 09:33:00
U191,P028,view,2024-02-23 10:41:00
U191,P066,add_to_cart,2024-02-28 21:28:00
U191,P076,view,2024-03-25 11:58:00
U192,P069,view,2024-01-03 23:59:00
U192,P017,click,2024-01-23 03:57:00
U192,P058,click,2024-01-24 19:51:00
U192,P029,view,2024-02-09 21:54:00
U192,P030,view,2024-02-29 03:25:00
U192,P071,click,2024-03-11 11:10:00
U192,P038,click,2024-03-19 03:05:00
U193,P049,view,2024-01-02 22:52:00
U193,P055,view,2024-01-13 03:29:00
U193,P026,view,2024-01-28 21:51:00
U193,P054,add_to_cart,2024-01-29 07:20:00
